puzzle,solution
850007000796001048023005907102960370900000406304050090000802701507130800200579604,851497263796321548423685917182964375975213486364758192639842751547136829218579634
051002740003700201780090000004500000020016070006947052067004920018009607290070014,651832749943765281782491563174528396529316478836947152367184925418259637295673814
079805301014907006580140090740000109050400002000070480107009000002000070090700608,279865341314927856586143297743258169658491732921376485137689524862514973495732618
290006350501004796300500124948610507706940002002850600800060205020000903009205080,294176358581324796367598124948612537756943812132857649813469275425781963679235481
000001080020780004090500100000400010180003040274000050005802630009000420060310005,637241589521789364498536172953427816186953247274168953745892631319675428862314795
100900206400307050308002471904023617600000000037001049546009800720000005819030000,175948236462317958398652471984523617651794382237861549546179823723486195819235764
683925741509714008740638095368091572000203409294507016017356024452879003906142050,683925741529714638741638295368491572175263489294587316817356924452879163936142857
000050901830012746914687025008005610050860400106409208080700092097008034020500060,762354981835912746914687325348275619259861473176439258583746192697128534421593867
009051024540700003001940605120600090907024000064195037016509072208470150753206809,689351724542768913371942685125637498937824561864195237416589372298473156753216849
060904275002573600004060300000000001015740003000316009721058906000031080350097140,163984275892573614574162398439825761615749823287316459721458936946231587358697142
708104020021753060065298700050380400100900000607000930040501000006802050000000087,798164325421753869365298741259387416134926578687415932842571693976832154513649287
006070100723618049000405200000321750400000602000000891350209067674003008800760315,546972183723618549189435276968321754415897632237546891351289467674153928892764315
600000090040150080000008700051000038000000000906043157030900820809405003462001900,618734592247159386593268741751692438384517269926843157135976824879425613462381975
050016472920407000000520309800000000065802740094100608032789004007000206519260830,358916472926437185741528369873645921165892743294173658632789514487351296519264837
000000006060704901002961785058040030046020007009007400084295103200000050010070692,971582346865734921432961785758146239346829517129357468684295173297613854513478692
169000400047082905000400003904200000020730000070941056050090600096054802001006000,169573428347682915582419763914265387625738194873941256258397641796154832431826579
050789260000250000800004900000965010160070320709120050002006100300002786086007542,453789261697251834821634975238965417165478329749123658572846193314592786986317542
073056908490720130620010475089201004560800302230605890316582749007360281042179063,173456928495728136628913475789231654564897312231645897316582749957364281842179563
030080700200019500169005020900823000000501270052940310798056000006000935320094080,534682791287419563169735824971823456843561279652947318798356142416278935325194687
000840002600231507100965040310786920069320751240019006436198075020050109050002483,593847612684231597172965348315786924869324751247519836436198275728453169951672483
100906400607035002008720300000060005000807624020149000000070840905608270083294500,132986457697435182458721396874362915319857624526149738261573849945618273783294561
902780150810500207750000009205308060030907520100452390609031400304805010000649830,942786153816593247753124689295318764438967521167452398689231475324875916571649832
100008726007425010000000054090000065008276491004509070400002039239040000086090000,145938726967425318823167954792314865358276491614589273471852639239641587586793142
628971040300050008500320076104030500053106090089000031005402863410800007830567019,628971345397654128541328976164739582253186794789245631975412863416893257832567419
506240730200307009371506004720009006080105020065700400450070610000604003037920805,596248731248317569371596284723489156984165327165732498459873612812654973637921845
089061500051934700400805006194006307870090065365400092008350670000608050046012809,789261543651934728423875916194526387872193465365487192218359674937648251546712839
910005360000900804287030910400861739090040050003079428071400090640320081020108600,914785362536912874287634915452861739798243156163579428871456293649327581325198647
000610024902504700400030059030978041108423065049165000800006172703050006614700000,357619824962584713481237659536978241178423965249165387895346172723851496614792538
463857290100430000207691840000965027670020000900780156004006000316509702700008500,463857291198432675257691843831965427675124938942783156584276319316549782729318564
076409100009703408348160570000014700780095040000000000000940030600038007090006084,576489123219753468348162579932814756781695342465327891827941635654238917193576284
702000006004671908000905400010200500038407000005068309000790000049000000580010600,792843156354671928861925473416239587938457261275168349623794815149586732587312694
610900382003040750050801004065010037800453026000700000002107060030000210040009570,614975382983642751257831694465218937879453126321796845592187463738564219146329578
527040009493021000080090204302070018000002700100006002738005001004180000010200067,527648139493721586681593274352479618846312795179856342738965421264187953915234867
000148030340572068078300000010000020460200389090080071706890204080700600030610800,629148735341572968578369142815937426467251389293486571756893214184725693932614857
000031046000800390059000201900060124273419065600582000064003010002740050798056432,827931546416825397359674281985367124273419865641582973564293718132748659798156432
008200390963070214000306805700002050405009000086003020000030940307008000001504080,578241396963875214214396875739462158425189637186753429852637941347918562691524783
702500369090007850835960071007051003021873900580290710070020000000000090308000624,712548369496137852835962471947651283621873945583294716179426538264385197358719624
004059000590002000102084759025006000000001970900800062400007000060095243003460100,674359821598712436132684759725946318386521974941873562419237685867195243253468197
769200000814005200000080046000034095496057320375029064001000870032578000080000050,769243581814965237253781946128634795496157328375829164541396872632578419987412653
807354192029006000310900506405039060000040035030000800690507324743261058000400600,867354192529716483314928576475839261986142735132675849691587324743261958258493617
013002007095007008460000300000940030058600904904028106671230400000006000580004063,813462597295317648467859312726941835158673924934528176671235489349786251582194763
200980000009060050000047009890236007025000003703004020050010604100623095307400002,236985471479162358581347269894236517625871943713594826952718634148623795367459182
007001080009040050000003749700100000013478095090632407400907020871005930950004008,247591386389746152165823749724159863613478295598632417436987521871265934952314678
004200070070000460350700081090870003507630800108000657700040000000152000820307010,984216375271583469356794281692875143547631892138429657713948526469152738825367914
006480100013092080009016007031800760050020430002000059800274003097308006024009508,276483195513792684489516327931845762658927431742631859865274913197358246324169578
526790003004050092003041600000025730450030281002107060061902000700003920200000070,526798413174356892983241657618425739457639281392187564861972345745813926239564178
362098450405200970170450608010042700804170506000800000001520807240960300000300060,362798451485216973179453628513642789824179536796835142631524897248967315957381264
840030670000700529927500008083647105004800200050000000400020057092476010731958402,845239671316784529927561348283647195174895236659312784468123957592476813731958462
400700020800096507006215084008504609000070005000809002301952760502100003007340001,415783926823496517796215384178524639239671845654839172341952768582167493967348251
000109003001054260009030007070205080538007090026810000400000750000000020802576000,657129843381754269249638517174295386538467192926813475463982751795341628812576934
704003050159870364820050900301065042046018530580000100910507023670301009032689715,764193258159872364823456971391765842246918537587234196918547623675321489432689715
009010000000802030604950000768000300000041200010080960900400581500008002820000000,239714856157862439684953127768295314395641278412387965973426581546138792821579643
004000090596721304801043500702130006040560028100090730200600800600205413010309052,374856291596721384821943567752138946943567128168492735235614879689275413417389652
904700305010000400530400821200900004009067208700102500006270100070000050092051007,924718365618325479537496821265983714149567238783142596456279183871634952392851647
180003290690804001200079836000385179000416503001097608900602007710040305360751000,187563294693824751245179836426385179879416523531297648958632417712948365364751982
701209008090010000206350970850170000000080000100002087028040009000805720074021065,731269548495718236286354971852176493967483152143592687528647319619835724374921865
073004000006090734100703906000800200000000047090000050350146809809270403402938100,973684512286591734145723986634857291528319647791462358357146829819275463462938175
970230054845901362600004000050090780093180000107500940508009410719005208000700590,971236854845971362632854179256493781493187625187562943568329417719645238324718596
930104607074060390050093041810245739297030400543070182429050800005000923381926574,932184657174562398658793241816245739297831465543679182429357816765418923381926574
070020035608103479003746200702930000804670913100480060940000500216090040005204190,471829635628153479593746281762931854854672913139485762947318526216597348385264197
714069035002500678085032004400300000203001097008006040090000050320670480507900000,714869235932514678685732914459387126263451897178296543896143752321675489547928361
270006500063980047041750903600048705010005020405127000106009034050063172730014650,279436581563981247841752963692348715317695428485127396126579834954863172738214659
100090000006815009030000065310769280902004073004008051008047306603980002540320800,157693428426815739839472165315769284982154673764238951298547316673981542541326897
075900006806000400900346850009030014704512609123690785060009043097423108300800072,475981326836257491912346857659738214784512639123694785268179543597423168341865972
007000060040280000850760000000830617008400000012006080271394806504601930900008701,327149568146285379859763124495832617638417295712956483271394856584671932963528741
000010074010967028000203951324056097000000065058704130060420000502630089193570240,239815674415967328786243951324156897971382465658794132867429513542631789193578246
050409200820000430000603580062000001508102064709800005280700090003200708905000040,357489216826517439194623587462935871538172964719846325281754693643291758975368142
080360000000000730030902410009605040206840903804739200000010097060000104190486302,781364529942158736635972418379625841256841973814739265428513697563297184197486352
004105760917000504000800003456270390870000000030000005000038000040719020698500030,384195762917362584265847913456271398872953641139486275721638459543719826698524137
706589402040003009390640781567018903030057008000090504000800000650000340924030006,716589432842173659395642781567418923439257168281396574173864295658921347924735816
800100000209874356047000201400000600030020070000006095080419000190068524670000800,865132947219874356347695281451987632936521478728346195582419763193768524674253819
008160400015700080034892051867000000351427800249506317003000000002000003006071520,728165439915734682634892751867913245351427896249586317173258964582649173496371528
900300500748052903301986040000208000094700001200004390000069100800500620070403059,962347518748152963351986742513298476694735281287614395425869137839571624176423859
000007008500600100000000095009000007306001009100240060040005026007094531003000784,612957348594638172738412695489563217326781459175249863841375926267894531953126784
000900005009180420054600981800006109571039608000850032015098060090562004080000590,168924375739185426254673981823746159571239648946851732415398267397562814682417593
000360410409501380005400796613090200007080100802100657006910800921006073380007060,278369415469571382135428796613795248547682139892134657756913824921846573384257961
254691803180703264060240000005409600021000500896530040500320490942105386003084102,254691873189753264367248915735419628421867539896532741518326497942175386673984152
097030012820041560405070000009006070002050109001004300038500294000400703974083000,697835412823941567415672938349126875762358149581794326138567294256419783974283651
002980700906500000540070000109060857000090100730000020200705480000620570657400001,312986745976542318548173962129364857865297134734851629293715486481629573657438291
507001000060070000301068740900010850086730129100200000000047000000000436014056978,547921683862473591391568742923614857486735129175289364639847215758192436214356978
030800509410050000000000001070040100209000400001920007050002070007003205390070604,736814529418259736925367841873546192269731458541928367154682973687493215392175684
308000400090100385012003609285600003760090000009000000001380060834207050526010030,358976412697124385412853679285641793763592148149738526971385264834267951526419837
010073008076005400908260700801006050000050107540321096000500000000490301300000500,415973628276185439938264715891746253623859147547321896164537982752498361389612574
100460020000007486070020150340280019051704060206900730025040090463000005800570642,138465927592317486674829153347286519951734268286951734725648391463192875819573642
049100000207603015006058092000200030020809500090030208002005960000900000001720000,549172386287693415316458792158247639723869541694531278872315964435986127961724853
985002417341897006267014009810473500634120970052908040073081695500049831098350024,985632417341897256267514389819473562634125978752968143473281695526749831198356724
008956710500031060001470950104390206603120040702004390000000009940083007327009405,438956712579231864261478953184395276693127548752864391815742639946583127327619485
019060305070040600006350718000400209964215003083697000040000000007184906100500000,819762345375841692426359718751438269964215873283697154642973581537184926198526437
500842000040791805980000072003000090052000160100600028418069257070218040329470000,537842916246791835981536472863127594752984163194653728418369257675218349329475681
023000056000000702860000100070130000000900001300608000008205070907000218001070064,723491856194586732865723149479132685586947321312658497648215973957364218231879564
700206900052000006000400710196507003540080000000004590005300000200605100039000025,781236954452719386963458712196527843547983261328164597815342679274695138639871425
080700000196843052700019043502090407308000025900265300200000034004527198800904000,483752619196843752725619843512398467368471925947265381279186534634527198851934276
090740080500800102308100579032007091019023758000910320007000210064071030003000060,291745683576839142348162579632587491419623758785914326857396214964271835123458967
080000000615802004004150086000710052100506439003000601002001508500048007078020060,289467315615832794734159286946713852127586439853294671392671548561348927478925163
460005009507080602200064307730910024008207530642003971920000000870002460304000298,463725189517389642289164357735916824198247536642853971926438715871592463354671298
700056010104000000002008006000600021030007580015004067009701030040503900000040058,798456213164372895352918746987635421436127589215894367529781634841563972673249158
030920500000007090791563400080006102057130860613892000009675083860300900005200014,436928571528417396791563428984756132257134869613892745149675283862341957375289614
040000000500000160028300405000800000007064000465170208806237000034008001052000837,149756382573482169628319475391825746287964513465173298816237954734598621952641837
000250471000071023172384000040000006037000940080005132050000000006410050014523097,368259471495671823172384569541932786237168945689745132753896214926417358814523697
032004009700000200006000000105000003200000090060248510040715300008400001510082940,832654179751893264496127835185976423274531698963248517649715382328469751517382946
017060900580100000000237508608450093100070000050000600820010700001704000704985001,217568934583149276946237518678452193139876452452391687825613749391724865764985321
000974058874600301205000000700510903100236087080407002038005060057041029401860000,316974258874652391295183476762518943149236587583497612938725164657341829421869735
500203806908004000600805017200981570195000080003540069400056030000479658056000040,547213896918764325632895417264981573195637284873542169489156732321479658756328941
200496000700030209060500004000009006090053702030012005306000020001304000900080050,213496578745138269869527134152749386498653712637812945386975421521364897974281653
003826049900000702462190358300610020054270603100043900000005830735081006081932400,573826149918354762462197358397618524854279613126543987249765831735481296681932475
000231940090000100314009080609000050050080009003050800036705490001000536900300200,768231945592846173314579682689123754157684329423957861236715498871492536945368217
205400908047100523080000600001240000704006000002570009476010090000039002900000080,235467918647198523189325674891243756754986231362571849476812395518739462923654187
010590400600100020000700000207400090031800040050907281000270004104650032509340008,718592463645183729392764815287415396931826547456937281863279154174658932529341678
390408620210009400458002730001900300963240570704036192072603000605020010009010000,397458621216379485458162739521987346963241578784536192172693854635824917849715263
098471062750300149014000008400100020832000650970562084087030210543217090129050073,398471562756328149214695738465183927832749651971562384687934215543217896129856473
809740500310600009700000004040007250105000007000500840400903165037010002000250000,869741523314625789752398614943187256185462937276539841428973165537816492691254378
407316080000750403356040197203607054569400701700120030800063205075001049900074608,497316582128759463356842197213697854569438721784125936841963275675281349932574618
540918036009050718608003490005800007060739004080600020900180000050397600100000080,547918236329456718618273495495821367261739854783645129936184572852397641174562983
008100000401025000720060100083051400670830915000072000040506800010480029005003740,538149267461725398729368154983651472672834915154972683247596831316487529895213746
400050008007320006006004019200687090060400852080230067301560984004190075008043021,412956738897321546536874219245687193763419852189235467371562984624198375958743621
004092000000000810200610090000000008108250049090031007603009400009560080000487963,814792536967345812235618794356974128178256349492831657683129475749563281521487963
310004098689235014702189506820063159163958472597412600901006847400891025238500960,315674298689235714742189536824763159163958472597412683951326847476891325238547961
010760509650000370978105064740683050000957000003001807000090700100378026080416005,312764589654829371978135264749683152821957643563241897436592718195378426287416935
009280106215600487000054002060700000050460800700090004000000308100025000897300065,349287156215639487678154932462718593953462871781593624524976318136825749897341265
708004600600078090020619007000020030469001020002000560910402005084760012075190800,798234651641578293523619487857926134469351728132847569916482375384765912275193846
007800096004000020108090007069200700800409002205007900040900208000140009052006300,537824196694571823128693457469218735873459612215367984741935268386142579952786341
700490030603050070080673005000040310000502967071006008800000000307009026920000000,752498631693251874184673295569847312438512967271936458816325749347189526925764183
630900050050000162007200004040000005000080070700420630500806000198054706076090008,632941857459738162817265394943617285261583479785429631524876913198354726376192548
002010600010000705476089100000000000091048200247600053120000386064002000739806400,352417698918263745476589132683725914591348267247691853125974386864132579739856421
700005400906002800040800600031700200400598300560000000050020946020000078007000530,783615429916342857245879613831764295472598361569231784358127946624953178197486532
009245803058000000020700000000081370090304506140650002900410650530079420401502000,719245863358196247624738195265981374897324516143657982972413658536879421481562739
095100240700346000843950671000000704100760820057030906589410302021600480406080159,695178243712346598843952671968521734134769825257834916589417362321695487476283159
029000034073008000014309700080403150050090087740180060465800290007006508000520076,629751834573248619814369725986473152351692487742185963465837291237916548198524376
000008000037290018000317024180003000050086040043170280000601405094800037000009060,421568973537294618869317524186423759752986341943175286278631495694852137315749862
286000549095860173310059862872006304601004258900000617140395726520647081700128005,286731549495862173317459862872516394631974258954283617148395726523647981769128435
460250307073009000519030068601700000735100000090640005006500000050000820300904051,468251397273869514519437268641785932735192486892643175926518743154376829387924651
980000420500000090020000700010006070462170905790340006004209360600087002001600589,983765421547821693126493758318956274462178935795342816854219367639587142271634589
502006000700000820000005670000300080007940201028050437070004100001070000305000048,582796314769413825413285679154327986637948251928651437876534192241879563395162748
080000600060401098090030024070580940940000205025190706014005073258007469000640000,483259617562471398197836524376582941941763285825194736614925873258317469739648152
200070506008100930600089000070008049000040300800930670086490000401805090000217860,219374586548126937637589412173658249962741358854932671786493125421865793395217864
205860903409203050000590204092035470000040026614000395028006540060009130040352000,275864913489213657136597284892635471753941826614728395328176549567489132941352768
021050847480002506765104329873506291614093785002018463040865132038000004056401978,321659847489372516765184329873546291614293785592718463947865132138927654256431978
680700423732604005500000176000930010308040650094850002000000067927160000403570000,681795423732614985549382176256937814378241659194856732815429367927163548463578291
003060900047290613600401507051000060930004000470906008000800000025149030309057102,213765984547298613698431527851372469936584271472916358164823795725149836389657142
030876052985402001060501000026900004410300806008004005000259000050718403070603009,134876952985432761762591348526987134417325896398164275843259617659718423271643589
070065008000204007260000030043002000010007254005609170006823000000001302032000040,371965428598234617264178539743512986619387254825649173456823791987451362132796845
060005943000146258240030000400012600500009004609003020900081500007254096000090000,861725943793146258245938761438512679572869314619473825924681537387254196156397482
580103720709085304041792005600821000403000902000039150800000090150968203062314008,586143729729685314341792865695821437413576982278439156834257691157968243962314578
706029800000008602008065009043090060071600900690510000467050008209076000305984076,736129854954738612128465739543892167871643925692517483467251398289376541315984276
002693478408200900967805310009020043000079850000000720095008004000052691100930587,512693478438217965967845312879526143241379856653481729795168234384752691126934587
040000107059072084007000090020001070000020001080003020070000410800090030630004900,248539167159672384367148295426951873593827641781463529975386412814295736632714958
901706003007000008068514007000150006049000375675309080002030000700092050500670030,921786543457923618368514927283157496149268375675349281812435769736892154594671832
270006935086030274934075860000060000060000340052008706700640150010007000000921080,271486935586139274934275861893764512167592348452318796728643159619857423345921687
700090030389072415000300000890000020002001500054806003506000049000000700407500800,765194238389672415241358697893745126672931584154826973516287349928463751437519862
000000068300809751090106030001790480034560007609480300016000072000008009400927603,147235968362849751598176234251793486834562197679481325916354872723618549485927613
604008003000976020087005009900210400020000700501700092700400200312860945006502130,694128573135976824287345619978213456423659781561784392759431268312867945846592137
000500300010640709340020056050004908600700230193802570070030800806095027500070010,967581342215643789348927156752314968684759231193862574471236895836195427529478613
561200009923571068870090100000768200480000000000900800037450681005006703048100920,561284379923571468874693152359768214486312597712945836237459681195826743648137925
607394250200705000500162040005420301100530009490006720304070102780040000960050800,617394258249785613538162947875429361126537489493816725354678192782941536961253874
000070608300080001860000720013008000086100000092300180040001005071065800205800000,159472638327689451864513729413798562586124397792356184648931275971265843235847916
070100006000060900002300405050036094201004060000700080800040000096508203500010040,974125836385467921162389475758236194231894567649751382813642759496578213527913648
000940700000050001759310604506830400800260009034705060000009300005100006070586910,162948753348657291759312684596831427817264539234795168681429375925173846473586912
000470080405008097068302054604800001002049700001203500080921405217000639000006002,193475286425618397768392154634857921852149763971263548386921475217584639549736812
009100000040002618000000970400000060073600492065020080058409300900000000304806050,689147235547392618231568974492783561873651492165924783758419326916235847324876159
020000000000267000006000790200930000001008060608700053002075108063001000050890420,724389615519267384386154792275936841931548267648712953492675138863421579157893426
610200574005000300003600020076009000032416807100378005257031608960054732008702001,619283574425197386783645129876529413532416897194378265257931648961854732348762951
940000720006970840730014005097040010312650400400090302604130000279065100180007000,941586723526973841738214965897342516312658497465791382654139278279865134183427659
310200040406800002000140908143708025802000397005003080729000000034580000501070400,318259746496837512257146938143798625862415397975623184729364851634581279581972463
146082579035000468000064020091000006600823094324016780000000653760009002502001947,146382579235197468978564321891745236657823194324916785419278653763459812582631947
520000000360090000097130050010309780903075100200000069708904600000050040000080590,521468973364597218897132456416329785983675124275841369758914632139256847642783591
060000083073042519200080640009465701050000038007800960000706050508234076020010090,964157283873642519215389647389465721652971438147823965431796852598234176726518394
030000400480306059720540008907215030203080710100000024002060500670002190800000000,536928471481376259729541368947215836263489715158637924392164587674852193815793642
504000376219307854300000010100406005020000401030080002040695000600002007050174600,584219376219367854367548219178426935926753481435981762743695128691832547852174693
720986450000000800008103060804619000050748100000030000069020080302001600010000030,721986453635472819948153267874619325253748196196235748469327581382591674517864932
070061302013005746605370800000429000700038000401600000240803060500742080038596400,874961352913285746625374819386429571752138694491657238247813965569742183138596427
000100985021050307700934001030291054200705130004006000060009803350002476170463509,643127985921658347785934261837291654296745138514386792462579813359812476178463529
002005309080000500009200000000000728405030061000071000140050000500100600068094005,612485379784369512359217846931546728475832961826971453143658297597123684268794135
800302060470000025296000308901063000080049536304507000528004690107000480000020050,815372964473698125296415378951263847782149536364587219528734691137956482649821753
000017200090480067742605198685070910400509386329108700800703020910246835234050679,568917243193482567742635198685374912471529386329168754856793421917246835234851679
098503012413762859052900073000006925067050304005320100546208791379005248821497030,798543612413762859652981473134876925267159384985324167546238791379615248821497536
007080050500430100100090800638920000050160000712050600300000700801000406270046009,427681953589432167163795842638924571954167238712358694346219785891573426275846319
600013200012906057037000460060357890700000503403290000020000940100402035080030710,645713289812946357937825461261357894798164523453298176326571948179482635584639712
000207506500803029729506030005400317070001000200700080690004000108900074400320901,381297546546813729729546138965482317873651492214739685692174853138965274457328961
400001020000506093006308450109057080004800009307200060000100002590080007001000940,435971826812546793976328451129657384654813279387294165748169532593482617261735948
300906100090050038015803000104309806829460500607185009200000001540690300003008260,382976145496251738715843692154329876829467513637185429268734951541692387973518264
596083402003421590210060837000250700659000280042190000100004365435010078900830104,596783412873421596214569837381256749659347281742198653128974365435612978967835124
002065000030907046500300890871200004005490137390710200283000609019002705006180403,942865371138927546567341892871253964625498137394716258283574619419632785756189423
400005070675000090090803000000000540000587000701060900040000009017006038309200760,438695271675412893192873654863129547924587316751364982546738129217956438389241765
075038002014092000890010640000005006020060009000203871041050000780020905200089300,675438192314692758892517643138975426427861539569243871941356287783124965256789314
426000500150649000709215000040526070692037450500984030085402197907350002264790385,426873519158649723739215864843526971692137458571984236385462197917358642264791385
450713089000028705807059304340271650000080490685934172090862031263005047510347920,456713289931428765827659314349271658172586493685934172794862531263195847518347926
000208030060001000700009600800004000010005003006070000090400060030002071007080045,945268137362741598781539624873194256419625783256873419598417362634952871127386945
289000040051000079470090800000250700034070256007603498006009100000100000810706934,289367541651482379473591862968254713134978256527613498746839125392145687815726934
000050030038694000052731608806413092503007001001960003200376054005109076647020319,164852937738694125952731648876413592593287461421965783219376854385149276647528319
004060025798052030000009100361084290007000806809076000016025309903618500002043760,134867925798152634625439178361584297247391856859276413416725389973618542582943761
007010300910003025068090704073901508400300102009562403790834000800607001000050837,527416389914783625368295714273941568456378192189562473791834256835627941642159837
041927036095063047030105200008091765079586400006000090060009023082634001003258674,841927536295863147637145289428391765379586412156472398564719823782634951913258674
810900045200004730000215060600000000580040306031750400403020100105400800798531024,816973245259684731374215968642398517587142396931756482463827159125469873798531624
050018079048900006000403200070049008095030002421086003109000007507190860000800000,352618479748925316916473285673249158895731642421586793189364527537192864264857931
840090530000008410000630090120843659903070148604010273260307000090482700008160320,846791532739528416512634897127843659953276148684915273261357984395482761478169325
206080000093260507045901006004000120500600009082109765020097053459310800007000091,216785934893264517745931286964573128571628349382149765128497653459316872637852491
400000127000900800300471095050009030023040006000235470000060700106800352078000904,495386127617952843382471695754619238923748516861235479239564781146897352578123964
400078126817600300069310075301586249900431500548297030680759000194003752750102968,435978126817625394269314875371586249926431587548297631682759413194863752753142968
000127000500043280430098600185900020200000030060000004903060100608719045700000000,896127453571643289432598617185934726249876531367251894953462178628719345714385962
210000000097030001305008047006100208584003176120860000000000089030006000042000600,218479365497635821365218947976154238584923176123867594651342789739586412842791653
018000907000054036000971005009000864734098001081040700005000300007480002803725400,518236947972854136346971285259317864734698521681542793425169378197483652863725419
000007000032140009400950013000624000167080904820019600608001000003408167900263050,519837246732146589486952713395624871167385924824719635648571392253498167971263458
074096350090700080623000000081000090040010200060004008006508120708920640059601007,874196352195732486623485971381267594547819263962354718436578129718923645259641837
100005072056200010002710460060000100000904807000500230005008000038000020010300500,143685972756249318892713465567832194321964857489571236275198643938456721614327589
009740008400001065000000903904008032000200000002060019500623007096080001700100280,359746128428931765167852943914578632635219874872364519581623497296487351743195286
005043890000008015000050603390421000004060009250000000000006002732500000610000700,125643897463978215987152643396421578874365129251897436549716382732584961618239754
004090001600700002000820560000070009060000735790630180300069008005200010010043097,254396871683751942179824563531478629468912735792635184327169458945287316816543297
342150960108900357500860020725000649001509000904000000400238000000090032090005080,342157968168924357579863124725381649681549273934672815456238791817496532293715486
001300708007000004504702160005184290462037015800006037700619002106003589940258001,691345728237861954584792163375184296462937815819526437758619342126473589943258671
041605029563000401200714006320480197074050260018079354007192045006503780402007000,741635829563928471289714536325486197974351268618279354837192645196543782452867913
038400067001000035490600008000001082300000010000030004062049803910000046843026000,238415967671892435495673128754961382326584719189237654562149873917358246843726591
750004000001700900000032001020000460143006890607408100900800354500043700310020000,756194238231785946489632571825319467143276895697458123972861354568943712314527689
145009800000806210002105090003000960700003400600084001300020650076308100000600080,145239876937846215862175394483512967751963428629784531318427659576398142294651783
803007000020090567500000000402876100300459082780000000940605000010780049030904605,893567214124398567576241938452876193361459782789123456947635821615782349238914675
000380900090040805400001706306095004100000009049003050900402080270600593803500000,527386941691247835438951726386795214152864379749123658965432187274618593813579462
004928063900060170060070204003014087000239000459680001080793600705040000300802709,174928563932465178568371294623514987817239456459687321281793645795146832346852719
742950136916720005008604700600402593290536807380107642050340000409071000103860074,742958136916723485538614729671482593294536817385197642857349261469271358123865974
003602980000000014080001302070069030940700820300804670090000046037020100608050203,153642987269378514784591362871269435946735821325814679592183746437926158618457293
049080300050040010001600507970008600500300901400905030200750003095036270000002495,749581326356247819821693547973128654562374981418965732284759163195436278637812495
597200140460005032283100050300609520012050800700008604030072009020900370074063280,597236148461785932283194756348619527612457893759328614135872469826941375974563281
190005000080010902032400105800900600000600350460501780910300000328000496007000000,196235847584716932732489165851973624279648351463521789915364278328157496647892513
080010600000000040650002938413520800879104000000000310700200000002060100065083720,984315672237698541651742938413526897879134256526879314798251463342967185165483729
009058000380907641070403005000891030010502070903040102030610050500000913100380200,649158327385927641271463895724891536816532479953746182432619758568274913197385264
007300000003109758045786130000067000802451079764093205008012093051038060396570020,187325946623149758945786132519267384832451679764893215478612593251938467396574821
008000000600805009910002530009264800060051090041080070003100900286097410190048260,358419726627835149914672538739264851862751394541983672473126985286597413195348267
089000000000070000623000500008207000400951027290063004054709360001026480062500710,789135246145672938623498571518247693436951827297863154854719362971326485362584719
001508604800102009000009805019000007070000006005003000504320090280490503100060400,931578624856142739742639815419256387378914256625783941564327198287491563193865472
740006000930070480000080000090800006200000800005000073080000132000021500500400007,748916325936275481152384769497853216213769854865142973684597132379621548521438697
047000008100030000802506010536000700000060004070000620923058006001400090004620153,347912568165837249892546317536294781218765934479381625923158476651473892784629153
800031700060000309032790846907860003001920000000050094080076401470010208000000975,894631752765482319132795846957864123641923587328157694589276431473519268216348975
089200603200600000450387901064900310090000005003500890000105002300000100605002730,189254673237619584456387921564928317891763245723541896978135462342876159615492738
950876403406090750800005600579084032000350000060009584702900365090031000380000201,951876423426193758837425619579684132148352976263719584712948365695231847384567291
630925000850007209402080067006094050200006001000512070524170096069250704700460120,637925418851647239492381567316794852275836941948512673524178396169253784783469125
020806049603079285801542307070950632350217804080064751560001973230690018400700506,725836149643179285891542367174958632356217894982364751568421973237695418419783526
003501602100008000908360040700030020206904005004100370301450000600010050047000230,473591682162748593958362147715836429236974815894125376321457968689213754547689231
200090008065208139000007250037000615129050003850031007318904070070100006692300401,241593768765248139983617254437829615129756843856431927318964572574182396692375481
008002301010084009000350000005849703001570000903100854002000005780200036000010200,458962371316784529297351468625849713841573692973126854162437985784295136539618247
010023904040507203032009175070090001163400002090250030000104600081002000004980300,517823964946517283832649175275396841163478592498251736759134628381762459624985317
000003476840261005000000021683402000000000580004009300000098007409020158070610290,215983476847261935936745821683452719792136584154879362321598647469327158578614293
920004068015693720300000090600800400000045600590701203000180002002900016100402000,927514368815693724346278195673829451281345679594761283739186542452937816168452937
080020056705006000610008903000802509500000004390600008000200000200450100850900002,983124756745396821612578943476832519528719364391645278134287695269453187857961432
304501670050980004020460100010679050500310000903250817032746501001095206695102740,384521679156987324729463185218679453547318962963254817832746591471895236695132748
400002010160953048070000009395000400000004080208301900500019206034800095900035870,459782613162953748873146529395278461716594382248361957587419236634827195921635874
710085004900004105005000907200090006000562031506001098308000070000700040650000009,712985364963274185485136927231897456894562731576341298348619572129758643657423819
600010080030000106905000723081005000000000400506001000029030800007000301304090000,642713589738259146915864723481325967273986415596471238129637854867542391354198672
300000207842379510090521000600450300908000104520003008080240635000900480053010072,315684297842379516796521843671458329938762154524193768189247635267935481453816972
472810050000049071010006300100900060000001907600305012001052030030408100208137005,472813659386549271519726384127984563853261947694375812941652738735498126268137495
300500890590004302602090005076800000001032980800060720980000007125000009000903010,317526894598174362642398175276819543451732986839465721983241657125687439764953218
816400270000200010730806405000020856050700020041085930107002000469570380020908041,816459273594237618732816495973124856658793124241685937187342569469571382325968741
